Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Ratings","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121024K0FKEAHP-ND","CRCW121024K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 24K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","24 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121024K3FKEAHP-ND","CRCW121024K3FKEAHP","Vishay Dale","Vishay Dale","RES SMD 24.3K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","24.3 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121024K9FKEAHP-ND","CRCW121024K9FKEAHP","Vishay Dale","Vishay Dale","RES SMD 24.9K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","24.9 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121025K5FKEAHP-ND","CRCW121025K5FKEAHP","Vishay Dale","Vishay Dale","RES SMD 25.5K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","25.5 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121026K1FKEAHP-ND","CRCW121026K1FKEAHP","Vishay Dale","Vishay Dale","RES SMD 26.1K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","26.1 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121026K7FKEAHP-ND","CRCW121026K7FKEAHP","Vishay Dale","Vishay Dale","RES SMD 26.7K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","26.7 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121027K0FKEAHP-ND","CRCW121027K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 27K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","27 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121027K4FKEAHP-ND","CRCW121027K4FKEAHP","Vishay Dale","Vishay Dale","RES SMD 27.4K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","27.4 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121028K0FKEAHP-ND","CRCW121028K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 28K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","28 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121028K7FKEAHP-ND","CRCW121028K7FKEAHP","Vishay Dale","Vishay Dale","RES SMD 28.7K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","28.7 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","541-29.4KDTR-ND,541-29.4KDCT-ND,541-29.4KDDKR-ND","CRCW121029K4FKEAHP","Vishay Dale","Vishay Dale","RES SMD 29.4K OHM 1% 3/4W 1210","0","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP","Active","29.4 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121030K0FKEAHP-ND","CRCW121030K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 30K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","30 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121030K1FKEAHP-ND","CRCW121030K1FKEAHP","Vishay Dale","Vishay Dale","RES SMD 30.1K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","30.1 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121030K9FKEAHP-ND","CRCW121030K9FKEAHP","Vishay Dale","Vishay Dale","RES SMD 30.9K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","30.9 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121031K6FKEAHP-ND","CRCW121031K6FKEAHP","Vishay Dale","Vishay Dale","RES SMD 31.6K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","31.6 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121032K4FKEAHP-ND","CRCW121032K4FKEAHP","Vishay Dale","Vishay Dale","RES SMD 32.4K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","32.4 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121033K0FKEAHP-ND","CRCW121033K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 33K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","33 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121033K2FKEAHP-ND","CRCW121033K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 33.2K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","33.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121034K0FKEAHP-ND","CRCW121034K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 34K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","34 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121034K8FKEAHP-ND","CRCW121034K8FKEAHP","Vishay Dale","Vishay Dale","RES SMD 34.8K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","34.8 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121035K7FKEAHP-ND","CRCW121035K7FKEAHP","Vishay Dale","Vishay Dale","RES SMD 35.7K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","35.7 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121036K0FKEAHP-ND","CRCW121036K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 36K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","36 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121036K5FKEAHP-ND","CRCW121036K5FKEAHP","Vishay Dale","Vishay Dale","RES SMD 36.5K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","36.5 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121037K4FKEAHP-ND","CRCW121037K4FKEAHP","Vishay Dale","Vishay Dale","RES SMD 37.4K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","37.4 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121038K3FKEAHP-ND","CRCW121038K3FKEAHP","Vishay Dale","Vishay Dale","RES SMD 38.3K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","38.3 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121039K0FKEAHPTR-ND,CRCW121039K0FKEAHPCT-ND,CRCW121039K0FKEAHPDKR-ND","CRCW121039K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 39K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP","Active","39 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121039K2FKEAHP-ND","CRCW121039K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 39.2K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","39.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121040K2FKEAHP-ND","CRCW121040K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 40.2K OHM 1% 3/4W 1210","0","0.15122","0","5000","Tape & Reel (TR)","CRCW-HP","Active","40.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121041K2FKEAHP-ND","CRCW121041K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 41.2K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","41.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121042K2FKEAHP-ND","CRCW121042K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 42.2K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","42.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","541-43.0KDTR-ND,541-43.0KDCT-ND,541-43.0KDDKR-ND","CRCW121043K0FKEAHP","Vishay Dale","Vishay Dale","RES SMD 43K OHM 1% 3/4W 1210","107","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW-HP","Active","43 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
"https://www.vishay.com/docs/20043/crcwhpe3.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CRCW-HP_e3_Series.jpg","CRCW121043K2FKEAHP-ND","CRCW121043K2FKEAHP","Vishay Dale","Vishay Dale","RES SMD 43.2K OHM 1% 3/4W 1210","0","0.08073","0","5000","Tape & Reel (TR)","CRCW-HP","Active","43.2 kOhms","±1%","0.75W, 3/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","1210 (3225 Metric)","AEC-Q200","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2","-"
